date,geo,hashtags,id,text,type,username,road_closure
2016-11-28 00:36:48+00:00,,,803034873661362176,Vehicle on fire; I NB mi S of Exit all lns blkd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-28 00:14:16+00:00,,,803029202689753089,CLEARED Accident; I WB mi W of Exit A | P,official,SCDOTLowCountry,0
2016-11-28 00:09:15+00:00,,,803027941739429893,Update Accident; I WB mi W of Exit A no lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 23:56:43+00:00,,,803024788944023552,CLEARED Traf congestion; I EB btwn Exit & Exit B | P,official,SCDOTLowCountry,0
2016-11-27 23:36:50+00:00,,,803019784296300544,Update Accident; I WB mi W of Exit A no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 23:31:49+00:00,,,803018523203096576,Update Traf congestion; I EB btwn Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 23:24:17+00:00,,,803016624664170496,Accident; I EB at Exit lft lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 22:56:44+00:00,,,803009693375463424,Update Traf congestion; I EB btwn Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:49:12+00:00,,,803007797914963969,Update Accident; I WB mi W of Exit A all lns blkd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 22:44:21+00:00,,,803006575178817536,CLEARED Traf congestion; I SB btwn Exit & Exit | P,official,SCDOTLowCountry,0
2016-11-27 22:39:20+00:00,,,803005314308210688,Update Traf congestion; I NB btwn GA St Line & Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:39:20+00:00,,,803005312307462144,CLEARED Traf congestion; I SB btwn mi N of Exit & mi N of GA St Line | P,official,SCDOTLowCountry,0
2016-11-27 22:39:19+00:00,,,803005310143254528,Update Traf congestion; I SB btwn Exit & Exit no lns clsd From PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 22:39:19+00:00,,,803005308205416448,Update Traf congestion; I SB btwn mi N of Exit & GA St Line no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:26:47+00:00,,,803002154738860032,Update Traf congestion; I EB btwn mi W of Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:24:16+00:00,,,803001520643944448,Traf congestion; I NB mi S of Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:21:45+00:00,,,803000887471964161,CLEARED Accident; I NB at Exit | P,official,SCDOTLowCountry,0
2016-11-27 22:19:14+00:00,,,803000256220774401,Update Traf congestion; I EB btwn mi W of Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 22:16:44+00:00,,,802999624705470465,Update Accident; I NB at Exit no lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 22:14:13+00:00,,,802998993676550144,Accident; I WB mi W of Exit A unknown lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 21:54:18+00:00,,,802993980917092352,Update Accident; I NB at Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 21:44:15+00:00,,,802991452586291200,Update Traf congestion; I EB btwn mi W of Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 21:34:13+00:00,,,802988927195877376,CLEARED Obstruction on roadway; US SB at Arthur Ravenel Junior Bridge | P,official,SCDOTLowCountry,0
2016-11-27 21:29:13+00:00,,,802987666648109056,Update Obstruction on roadway; US SB at Arthur Ravenel Junior Bridge mid ln clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 21:26:42+00:00,,,802987035501989888,Update Obstruction on roadway; US SB at Arthur Ravenel Junior Bridge mid ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 21:16:50+00:00,,,802984553056903168,Obstruction on roadway; US SB at Arthur Ravenel Junior Bridge unknown lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 20:54:16+00:00,,,802978870458720256,Update Accident; I NB at Exit all lns blkd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 20:51:45+00:00,,,802978239308304385,CLEARED Obstruction on roadway; I WB at Exit A | P,official,SCDOTLowCountry,0
2016-11-27 20:46:44+00:00,,,802976978659778560,CLEARED Obstruction on roadway; I SB mi S of Exit | P,official,SCDOTLowCountry,0
2016-11-27 20:44:14+00:00,,,802976347261898752,Update Obstruction on roadway; I WB at Exit A lft ln clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 20:36:43+00:00,,,802974455949426689,Obstruction on roadway; I WB at Exit A lft ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 20:36:43+00:00,,,802974454368399366,CLEARED Traf congestion; I WB btwn mi E of Exit & mi E of Exit | P,official,SCDOTLowCountry,0
2016-11-27 20:34:12+00:00,,,802973821510815746,Accident; I NB at Exit unknown lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 20:29:21+00:00,,,802972601224151040,CLEARED Traf congestion; I NB mi S of Exit | P,official,SCDOTLowCountry,0
2016-11-27 20:26:50+00:00,,,802971970123993092,CLEARED Accident; I NB at Exit A | P,official,SCDOTLowCountry,0
2016-11-27 20:21:49+00:00,,,802970707881840641,Update Accident; I NB at Exit A no lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 20:19:19+00:00,,,802970076953444352,Accident; I NB at Exit A no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 20:16:48+00:00,,,802969443907334144,Traf congestion; I NB mi S of Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 20:11:48+00:00,,,802968183812526080,Obstruction on roadway; I SB mi S of Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 19:51:43+00:00,,,802963133199433729,CLEARED Accident; US SB at Arthur Ravenel Junior Bridge | P,official,SCDOTLowCountry,0
2016-11-27 19:46:42+00:00,,,802961869447131136,CLEARED Traf congestion; I NB btwn Exit & mi S of NC St Line | P,official,SCDOTLowCountry,0
2016-11-27 19:36:50+00:00,,,802959387119718400,Update Traf congestion; I EB btwn mi E of Exit & Exit A no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 19:31:50+00:00,,,802958126924398593,Update Traf congestion; I WB btwn mi E of Exit & mi E of Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 19:19:18+00:00,,,802954971746430976,Update Traf congestion; I NB at Exit A no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 19:16:47+00:00,,,802954338914091008,Update Traf congestion; I EB btwn Exit A & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 19:06:45+00:00,,,802951815411146752,Update Traf congestion; I EB btwn mi E of Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:51:44+00:00,,,802948034367721472,CLEARED Traf congestion; I NB at Exit | P,official,SCDOTLowCountry,0
2016-11-27 18:49:12+00:00,,,802947400562311172,Update Accident; US SB at Arthur Ravenel Junior Bridge rht lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 18:46:42+00:00,,,802946767608160256,Accident; US SB at Arthur Ravenel Junior Bridge rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 18:44:21+00:00,,,802946177725513732,CLEARED Traf congestion; I NB mi S of Exit | P,official,SCDOTLowCountry,0
2016-11-27 18:39:20+00:00,,,802944917484032001,Update Traf congestion; I NB mi S of Exit no lns clsd From PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 18:36:50+00:00,,,802944285352062977,Update Traf congestion; I NB btwn mi N of GA St Line & Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:31:49+00:00,,,802943025383174144,Traf congestion; I EB btwn mi W of Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:31:49+00:00,,,802943023680135168,Update Traf congestion; I WB btwn Exit & Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:26:49+00:00,,,802941763468095488,Update Traf congestion; I SB btwn Exit & mi S of Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:26:48+00:00,,,802941762025046017,CLEARED Accident; I EB at Exit A | P,official,SCDOTLowCountry,0
2016-11-27 18:26:48+00:00,,,802941760427229185,CLEARED Traf congestion; I NB at Exit A | P,official,SCDOTLowCountry,0
2016-11-27 18:21:47+00:00,,,802940498394525696,Update Accident; I EB at Exit A unknown lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 18:19:16+00:00,,,802939867114143744,Traf congestion; I SB btwn mi N of Exit & mi N of GA St Line no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:16:46+00:00,,,802939235821113345,Traf congestion; I WB btwn Exit & Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:14:15+00:00,,,802938604817448964,Traf congestion; I SB btwn Exit & Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:09:15+00:00,,,802937344139608064,Traf congestion; I NB at Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 18:06:44+00:00,,,802936713396056064,Accident; I SB btwn Exit & mi S of Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 17:54:21+00:00,,,802933594431877121,Accident; I EB at Exit A unknown lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 17:49:20+00:00,,,802932330608414721,CLEARED Accident; I NB mi S of Exit | P,official,SCDOTLowCountry,0
2016-11-27 17:49:19+00:00,,,802932329035526146,CLEARED Accident; I SB mi S of Exit | P,official,SCDOTLowCountry,0
2016-11-27 17:46:48+00:00,,,802931696874168320,Traf congestion; I NB mi S of Exit no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:44:18+00:00,,,802931066143117312,Update Accident; I NB mi S of Exit unknown lns clsd Ocrd AM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-27 17:41:48+00:00,,,802930435298885632,Update Traf congestion; I NB btwn Exit & Exit A no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:39:17+00:00,,,802929804383137792,Update Traf congestion; I EB btwn Exit & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:34:17+00:00,,,802928543873323009,Traf congestion; I EB btwn Exit A & Exit B no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:34:16+00:00,,,802928542442921984,Traf congestion; I NB at Exit A no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:34:16+00:00,,,802928540769357824,Traf congestion; I SB at Exit A no lns clsd From PM | P,official,SCDOTLowCountry,0
2016-11-27 17:19:14+00:00,,,802924758643908608,Update Traf congestion; I NB at Exit A no lns clsd From AM | P,official,SCDOTLowCountry,0
2016-11-27 16:51:42+00:00,,,802917828714057728,Update Traf congestion; I NB at Exit no lns clsd From AM | A,official,SCDOTLowCountry,0
2016-11-27 16:49:22+00:00,,,802917239859113984,Traf congestion; I NB at Exit A no lns clsd From AM | A,official,SCDOTLowCountry,0
2016-11-27 15:39:17+00:00,,,802899604878618625,Accident; I NB mi S of Exit unknown lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-27 15:19:16+00:00,,,802894568647749632,Update Accident; I SB mi S of Exit unknown lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-27 15:16:46+00:00,,,802893937845342208,Accident; I SB mi S of Exit no lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-27 14:46:45+00:00,,,802886384247799808,CLEARED Traf congestion; I NB at Exit | A,official,SCDOTLowCountry,0
2016-11-27 14:21:44+00:00,,,802880088521998336,Traf congestion; I NB at Exit no lns clsd From AM | A,official,SCDOTLowCountry,0
2016-11-27 01:51:51+00:00,,,802691373304426496,CLEARED Accident; I WB at Exit | P,official,SCDOTLowCountry,0
2016-11-27 01:51:50+00:00,,,802691371236753408,CLEARED Accident; I EB at Exit | P,official,SCDOTLowCountry,0
2016-11-27 01:26:49+00:00,,,802685075699572740,Update Accident; I WB at Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 01:21:49+00:00,,,802683815462371328,Accident; I WB at Exit all lns blkd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-27 01:11:48+00:00,,,802681296182853633,Accident; I EB at Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-26 20:24:13+00:00,,,802608924113457152,CLEARED Accident; I SB at Exit A | P,official,SCDOTLowCountry,0
2016-11-26 20:19:13+00:00,,,802607664010264576,Update Accident; I SB at Exit A no lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-26 19:26:49+00:00,,,802594476288053248,Update Accident; I SB at Exit A no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-26 18:31:45+00:00,,,802580617670037504,CLEARED Obstruction on roadway; I WB mi E of Exit | P,official,SCDOTLowCountry,0
2016-11-26 18:29:14+00:00,,,802579986892853248,Obstruction on roadway; I WB mi E of Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-26 18:16:50+00:00,,,802576866926178304,Accident; I SB at Exit A lft ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-26 18:11:49+00:00,,,802575603408994308,CLEARED Accident; I NB at Exit | P,official,SCDOTLowCountry,0
2016-11-26 17:59:18+00:00,,,802572452907941888,Accident; I NB at Exit no lns clsd Ocrd AM | P,official,SCDOTLowCountry,0
2016-11-26 17:56:48+00:00,,,802571822080331776,CLEARED Accident; I NB at Exit | P,official,SCDOTLowCountry,0
2016-11-26 17:44:17+00:00,,,802568672212643840,Update Accident; I NB at Exit no lns clsd Ocrd AM | P,official,SCDOTLowCountry,0
2016-11-26 17:04:15+00:00,,,802558598148595712,Update Accident; I NB mi S of Exit no lns clsd Ocrd AM | P,official,SCDOTLowCountry,0
2016-11-26 16:59:14+00:00,,,802557337772797952,Update Accident; I NB mi S of Exit unknown lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-26 16:24:13+00:00,,,802548525129080832,Accident; I NB mi S of Exit unknown lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-26 13:49:18+00:00,,,802509539945906176,CLEARED Accident; I NB at Exit | A,official,SCDOTLowCountry,0
2016-11-26 12:11:46+00:00,,,802484992676745216,Update Accident; I NB at Exit no lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-26 12:06:45+00:00,,,802483732506673152,CLEARED Traf congestion; I SB btwn Exit & mi S of Exit | A,official,SCDOTLowCountry,0
2016-11-26 11:49:14+00:00,,,802479322766385152,Traf congestion; I SB btwn Exit & mi S of Exit no lns clsd From AM | A,official,SCDOTLowCountry,0
2016-11-26 11:46:44+00:00,,,802478692031205376,Accident; I NB mi N of Exit unknown lns clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-25 23:51:43+00:00,,,802298753717768192,CLEARED Accident; I WB at Exit B | P,official,SCDOTLowCountry,0
2016-11-25 23:46:43+00:00,,,802297493212057600,Update Accident; I WB at Exit B no lns clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,0
2016-11-25 22:56:50+00:00,,,802284940100587520,Accident; I WB at Exit B no lns clsd Ocrd PM | P,official,SCDOTLowCountry,0
2016-11-24 08:29:20+00:00,,,801704242369228800,CLEARED Accident; I WB at Exit | A,official,SCDOTLowCountry,0
2016-11-24 08:24:20+00:00,,,801702980852531200,Update Accident; I WB at Exit rht ln clsd Ocrd AM Exp clr AM | A,official,SCDOTLowCountry,0
2016-11-24 07:44:18+00:00,,,801692906180538368,Accident; I WB at Exit rht ln clsd Ocrd AM | A,official,SCDOTLowCountry,0
2016-11-24 06:06:44+00:00,,,801668355312746496,CLEARED Accident; I WB at Exit | A,official,SCDOTLowCountry,0
2016-11-24 06:04:14+00:00,,,801667724325908480,Update Accident; I WB at Exit no lns clsd Ocrd PM | A,official,SCDOTLowCountry,0
2016-11-24 05:04:12+00:00,,,801652616518311936,CLEARED Vehicle on fire; I NB mi N of Exit | A,official,SCDOTLowCountry,0
2016-11-24 04:41:51+00:00,,,801646991524691968,Accident; I WB at Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,0
